age,weight(kg),height(cm),gender,BMI,BMR,activity_level,calories_to_maintain_weight
15,49.193782471537325,162.2281788773447,0,18.69207997432208,1449.096,1.5,2173.644
14,50.44199848411552,159.36781637218016,1,19.860539452213622,1344.368,1.5,2016.552
15,49.21167217793101,161.8347041658587,0,18.78991458007746,1447.373,1.5,2171.0595000000003
15,52.596423101424456,160.00355805444647,0,20.544564030366708,1484.589,1.2,1781.5068
16,51.34042319783331,160.14790723424218,1,20.017825939487647,1344.92,1.5,2017.38
17,54.00492604719628,159.01727021830706,0,21.357223279896072,1485.354,1.2,1782.4248
16,54.01680519191677,159.0208818038138,1,21.3609507953122,1368.697,1.3,1779.3061
14,47.958242517282514,160.72625756403428,1,18.56477091743813,1322.834,1.7,2248.8178000000003
15,49.27825196427992,159.5873347182999,1,19.34899670262267,1328.87,1.2,1594.6439999999998
15,48.52106889933114,161.87471239491504,1,18.517073056153865,1325.489,1.5,1988.2335
15,53.11326296673994,162.17834742684653,0,20.19376236655498,1502.543,1.3,1953.3059
14,52.96842520277795,159.74703249823398,0,20.75637280712219,1495.203,1.2,1794.2436
16,51.53725669519894,162.27829749733112,0,19.57043198085204,1474.652,1.2,1769.5824
15,52.729455238378,161.86730701942335,1,20.12495888001187,1365.877,1.2,1639.0523999999998
15,48.58893637543447,159.26249666675838,0,19.15624368759889,1425.981,1.7,2424.1677
15,52.9667806144864,159.51235340734874,1,20.816846110142208,1364.152,1.9,2591.8888
16,52.97525525023418,158.80316778997562,0,21.00655014186567,1476.977,1.9,2806.2563
15,52.11021360601937,159.2599348777641,1,20.54517220567045,1355.5,1.2,1626.6
15,51.23326429665772,158.96299648876806,0,20.27495720065504,1460.711,1.9,2775.3509
16,51.79946133848998,160.63454961149023,1,20.074619563304587,1350.154,1.2,1620.1848
16,51.31317503423911,162.31096287609046,0,19.477498495989472,1471.745,1.5,2207.6175
17,49.45879397362785,161.74156469560975,0,18.90602560576268,1436.693,1.5,2155.0395
15,49.465788481459775,160.168705144403,1,19.281890262443813,1331.658,1.5,1997.487
16,52.10986231812118,160.5349674280376,0,20.219976065399507,1473.78,1.9,2800.182
17,51.21830698794681,161.46567374617845,0,19.645577536999763,1459.419,1.2,1751.3028000000002
17,47.78615687087568,162.17963822477955,0,18.16809741509007,1415.969,1.2,1699.1628
16,52.75855009321119,160.73115741935595,1,20.421738354940526,1359.525,1.2,1631.43
17,53.480968766608754,159.65653808462415,0,20.98098385429121,1481.372,1.5,2222.058
15,49.51076435392772,161.40555588762976,0,19.004772330696014,1449.325,1.9,2753.7175
16,48.1587121998935,160.88355235573383,1,18.605938065158867,1315.626,1.2,1578.7512
14,52.131396216825735,160.16617358670948,1,20.32159332650159,1361.944,1.3,1770.5272
14,49.79561607485572,160.3846389604092,1,19.35822655276487,1339.892,1.2,1607.8704
14,51.89029691722119,160.20620853336882,0,20.21750088665909,1482.728,1.2,1779.2736
17,52.16491091052612,162.2045195363891,1,19.826797376359504,1351.631,1.5,2027.4465
15,49.2486943783242,159.01787354792293,1,19.47613778404473,1327.618,1.5,1991.427
14,50.596484716572206,162.3827674930747,0,19.188475273630186,1475.886,1.5,2213.829
17,51.02329237042062,160.80962447769755,1,19.730786773276925,1338.3,1.5,2007.45
14,50.54136067373448,160.8138030776309,1,19.543407359390184,1347.781,1.3,1752.1153
16,50.72099889549063,159.59544502703372,0,19.913464019949707,1450.055,1.9,2755.1045
16,48.7295979529783,159.3020157166814,1,19.202168923993725,1318.418,1.2,1582.1015999999995
15,52.07396407432379,159.64037832789307,1,20.43314149745433,1355.799,1.5,2033.6985
16,52.581097396133295,159.89396218366818,1,20.566742793236312,1356.398,1.5,2034.597
14,50.47095942256007,160.93255192717643,1,19.48739393696149,1347.307,1.5,2020.9605
15,50.26676339583798,161.50224268175668,0,19.27186778695219,1460.166,1.5,2190.249
16,52.17215784675072,159.04802919167636,1,20.62444238545444,1351.034,1.2,1621.2408
17,50.9257820706156,160.24524260223635,0,19.83204126090242,1449.309,1.9,2753.6871
16,53.73258293348767,162.29188334485804,1,20.400655279563296,1371.529,1.9,2605.9051
16,47.62716589873127,159.80348331423224,0,18.6501468576849,1408.71,1.3,1831.323
14,53.18114899875104,160.38617067076706,0,20.67396988524892,1501.313,1.2,1801.5756
16,54.06686536462864,159.02942844037833,0,21.37844904823564,1493.063,1.2,1791.6756
16,53.7447224108141,159.80742072401756,1,21.044661274670823,1367.422,1.3,1777.6486
16,47.67814980147863,159.2026560761801,0,18.81129853363236,1406.404,1.3,1828.3252
17,54.35036307514862,162.0248680783042,0,20.703277180135792,1505.124,1.7,2558.7108
17,53.50340793769911,161.75420542871012,1,20.44891568643622,1363.715,1.5,2045.5725
16,47.66809757557638,161.81085546549792,0,18.20591504377758,1419.307,1.7,2412.8219
16,51.16539377912125,160.7970327067846,0,19.78883651307858,1462.151,1.5,2193.2265
16,53.80013879004535,159.88919148567615,0,21.044818434447848,1493.708,1.5,2240.562
16,48.190515069168455,160.4508564799112,0,18.7187777879947,1419.664,1.7,2413.4288
15,49.19873655438118,159.1247868155078,1,19.430245162922677,1327.32,1.5,1990.98
16,49.74920507206495,162.03997394363483,1,18.947059385430848,1332.86,1.5,1999.29
16,54.0407119485238,161.67634428390565,1,20.674170835194428,1373.441,1.3,1785.4733
16,52.65012297117564,159.11891735310817,1,20.79484844405637,1355.743,1.5,2033.6145
16,52.96019660314943,161.0749809114514,1,20.41236904528368,1362.045,1.3,1770.6585000000002
14,54.12522477481668,161.46138924862777,0,20.761672834220715,1519.623,1.3,1975.5099
15,47.94482038560586,162.51848625071813,1,18.15248802586658,1321.052,1.2,1585.2623999999998
16,53.515847658548566,162.00324799634635,1,20.390832878400776,1368.958,1.9,2601.0202
16,52.67220216354605,160.32865816326526,1,20.49081160524134,1358.012,1.5,2037.018
15,49.726926408230064,162.04358349200453,0,18.937730812349784,1455.477,1.5,2183.2155
16,53.23621115504377,161.58681225614762,1,20.38897119018593,1365.565,1.3,1775.2345
16,51.16066259933997,159.35500659098227,1,20.146737844429644,1341.846,1.2,1610.2152
15,52.82855341706262,159.2483695474895,1,20.831413019714912,1362.376,1.9,2588.5144
15,50.52846609096342,159.01408021379274,0,19.983196156304725,1451.31,1.9,2757.489
16,49.35646449089913,159.72217281842126,1,19.3469996373394,1325.15,1.5,1987.725
15,52.59652936788781,161.94461129526886,0,20.05506550681021,1494.296,1.9,2839.1624
15,52.609214931116696,161.23492874528324,0,20.23688021282887,1490.921,1.5,2236.3815
17,49.92498523971853,161.04343474574708,0,19.250051506060792,1439.589,1.7,2447.3013
17,50.46476637460403,159.65180419586468,0,19.798879181800437,1440.026,1.5,2160.039
16,48.66584589612911,160.68430162201028,0,18.84852532507305,1427.344,1.7,2426.4848
17,52.646032699646696,161.39736334518116,0,20.210300825378216,1478.637,1.9,2809.4103
17,53.4936408152299,161.1959467065627,0,20.58704068833332,1489.243,1.5,2233.8645
14,51.7887348120094,160.61443151017033,1,20.07549080376962,1359.416,1.9,2582.8904
16,51.0133148653628,161.00195218166633,0,19.679826310353665,1461.092,1.2,1753.3104
17,49.27769537999379,159.23880844929064,0,19.43356826146552,1421.698,1.7,2416.8866000000003
15,51.77157038704399,158.85342161240217,1,20.51625985863317,1351.558,1.5,2027.337
16,51.975482479941554,159.11736780109806,1,20.52879026849371,1349.264,1.2,1619.1167999999998
16,51.243292377962085,159.13109865022585,0,20.236104012557128,1454.889,1.9,2764.2890999999995
14,50.87047956771215,160.00398371233467,1,19.87029159974781,1349.563,1.9,2564.1697
17,54.37376488381889,162.07203629903572,1,20.70013737097508,1372.611,1.2,1647.1332
14,48.514034463639724,159.15203135812692,1,19.15327393273629,1325.493,1.2,1590.5916
15,51.10156931487873,162.4839673627554,0,19.355892795302477,1476.511,1.5,2214.7665
16,52.71289923370293,159.66512921242605,0,20.67743906636061,1477.692,1.5,2216.538
15,51.0636955538945,160.2825513290845,1,19.876492472543703,1347.192,1.9,2559.6648
14,48.028571231888655,161.791208426149,1,18.34804639996632,1325.319,1.3,1722.9147
14,51.76729442919685,161.06361376365368,0,19.955406979949974,1485.33,1.9,2822.127
16,50.1779108714808,159.5026135096961,0,19.723181382830973,1442.15,1.5,2163.2250000000004
16,53.01235152127568,160.2084630716331,1,20.654094552083627,1361.073,1.5,2041.6095
16,53.870439242424254,160.0491951225781,1,21.03020604637512,1369.04,1.2,1642.848
16,51.35708585316165,160.80995297113705,1,19.85978409675705,1346.205,1.5,2019.3075
15,51.31541789603644,162.10609103982497,0,19.527614950426845,1477.552,1.9,2807.3488
16,49.17456479045247,161.60796929783837,0,18.828467745819214,1438.931,1.7,2446.1827
16,52.988270591292114,159.42280783885076,0,20.8486931592995,1480.253,1.5,2220.3795
14,53.817103035802,158.80133611562948,0,21.340864668145837,1502.101,1.2,1802.5212
17,53.01432705085662,159.3996538046873,1,20.86500558538637,1355.017,1.2,1626.0204
14,51.928878319425216,162.36399857286327,1,19.698332564528023,1363.736,1.3,1772.8568000000002
17,48.82426788224828,159.8879353490711,1,19.09872392018762,1315.622,1.7,2236.5574
14,51.627749799873285,162.43671915885332,0,19.56657348712444,1490.284,1.2,1788.3408000000002
17,54.05527652376709,158.76640904252912,1,21.444743162966947,1363.934,1.9,2591.4746
15,51.739958289468575,160.70482203899093,1,20.03402714349206,1354.402,1.3,1760.7226
14,47.695595200190816,161.04217962400404,0,18.390731041849307,1429.441,1.7,2430.0497
16,47.62947945045779,160.1501666219703,1,18.570390891561075,1309.298,1.2,1571.1576
16,52.31915352123057,160.4700805020527,0,20.31760757581517,1476.323,1.2,1771.5876
15,54.03951973002849,159.70498083366218,0,21.187248415509643,1502.866,1.7,2554.8722
16,51.0634364897207,161.29895642490527,1,19.626683704151983,1344.217,1.2,1613.0604
17,51.74920210991458,158.8939737791395,1,20.496929397017336,1342.012,1.2,1610.4144
16,54.00479195478503,162.2768589280311,1,20.507801812476465,1374.117,1.3,1786.3521
16,48.587431954179735,161.02756065193464,1,18.73801220086517,1319.986,1.2,1583.9832
17,48.22888465255863,159.69947266333259,0,18.910379928113464,1409.633,1.3,1832.5229
16,48.04543654969325,160.64942763381126,0,18.616317562804305,1418.67,1.3,1844.271
15,52.646104451439655,159.82256358424877,1,20.610572530270524,1361.601,1.3,1770.0813000000005
17,53.7330049472017,162.33461855839155,0,20.390075732880124,1498.215,1.2,1797.858
17,49.504420144633016,158.7691733323672,0,19.638649123509648,1422.456,1.3,1849.1928
15,51.87830790298606,159.30773104228211,1,20.441468785496376,1353.355,1.2,1624.026
15,51.56209937048828,159.49943282667968,0,20.268065791996207,1467.898,1.5,2201.847
14,51.39993370144736,160.64021762536288,0,19.91837897518308,1478.18,1.5,2217.27
16,54.39287305105441,161.81823149170717,1,20.77242014421826,1377.063,1.9,2616.4197
14,49.58575245100948,160.35644768979677,1,19.28341971582624,1337.829,1.5,2006.7435
16,49.290733631415,161.91967222606206,1,18.80035500609532,1328.254,1.2,1593.9047999999998
16,52.90627913302389,160.23568948984553,0,20.60576355007672,1483.194,1.5,2224.791
14,51.66014346664257,159.08352923556922,1,20.412921884057017,1355.579,1.2,1626.6948
15,54.3339692366568,159.29047127508377,0,21.41370612167631,1504.828,1.2,1805.7936
16,54.19776045112024,161.91311323488836,0,20.67365641629216,1509.275,1.7,2565.7675
16,50.7561229672706,160.090807312869,0,19.804124663215696,1453.013,1.5,2179.5195
15,54.30717687436194,160.1110168373181,1,21.18433304697186,1378.038,1.3,1791.4494
15,54.15122670253944,158.89476864042427,1,21.44811360381207,1374.473,1.9,2611.4987
17,50.83705144267309,161.81211602698014,0,19.41593364153906,1455.928,1.5,2183.8920000000003
15,51.78892256303979,162.43235473319382,0,19.628711664054517,1485.67,1.5,2228.505
16,50.41374571499621,159.20831414779678,0,19.88920752374169,1443.91,1.5,2165.865
16,50.61112690601044,160.24723367623832,0,19.70901523528346,1451.809,1.5,2177.7135
15,53.5688331616831,160.7923669526227,0,20.719598239814506,1501.855,1.7,2553.1535
17,53.59721801455434,161.679544763557,0,20.503693099951217,1493.08,1.5,2239.62
16,53.54483709335826,161.98276185309965,0,20.407039378195336,1500.678,1.7,2551.1526000000003
15,51.81236806901621,160.84520093621612,0,20.02706128758238,1478.055,1.2,1773.666
16,52.28369593153861,160.3550600518964,0,20.332975750354244,1475.262,1.9,2802.9978
16,52.03587275029352,160.0728990257539,0,20.308003156809388,1470.456,1.2,1764.5471999999995
14,50.219401954415225,162.16105720631396,0,19.097582833492663,1469.611,1.5,2204.4165000000003
15,48.56933258705922,158.9770407502229,1,19.2173419702738,1321.027,1.7,2245.7459
14,51.13362749188282,159.39094371509577,0,20.127012638531752,1468.285,1.5,2202.4275
17,48.39280633036141,158.8100242477385,1,19.18779119466273,1309.648,1.5,1964.472
17,53.67057219278655,160.09991133309376,1,20.93890866956041,1362.507,1.3,1771.2591000000002
15,49.04512080497656,159.55388087110484,0,19.265534582068238,1433.688,1.7,2437.2696
15,50.42736597329503,162.25832943089716,0,19.15368246170381,1466.147,1.9,2785.6793
15,54.12299298279519,159.53993377915532,1,21.263903369641323,1375.299,1.3,1787.8887
16,48.39033457058751,160.3017643367691,0,18.831374491164475,1421.656,1.3,1848.1528
15,54.00713794099234,160.85558852503587,0,20.872710755649383,1508.176,1.3,1960.6288
16,54.18174887766671,160.3986025172598,1,21.05968441017654,1372.622,1.9,2607.9818
16,48.424097784729504,162.1824373645583,1,18.41000438770518,1320.381,1.9,2508.7239
14,53.10483869369696,162.1066303827988,1,20.20842826761064,1374.588,1.3,1786.9644
17,48.408473513241866,159.85844449272778,1,18.943063826366654,1311.581,1.5,1967.3715
17,52.92220671881451,162.54122867577362,1,20.03137992999728,1359.473,1.9,2582.9987
17,53.60222445297877,159.71649202099206,0,21.012769048861102,1483.333,1.9,2818.3327
15,47.74630173604789,160.10761971644274,0,18.62583435126395,1418.662,1.3,1844.2606
15,52.47954395783764,158.93243635224212,1,20.776145136771937,1358.489,1.3,1766.0357
15,48.26070782412728,161.6833824166701,1,18.4613270124694,1322.665,1.9,2513.0635
15,53.4447191952204,162.09988101439262,0,20.339459482832297,1506.692,1.3,1958.6996
14,52.25300907592125,160.58483987870872,1,20.26292882989993,1363.823,1.9,2591.2637
15,51.99301734905072,161.9465188233725,1,19.82447924882333,1358.942,1.2,1630.7304
16,53.70459275019218,158.81108451414633,0,21.293634956020764,1487.008,1.5,2230.512
14,52.86744095229013,162.3418961879221,0,20.0598213193017,1506.793,1.9,2862.9066999999995
16,51.96239233035301,159.88887532098883,1,20.32603374905672,1350.45,1.5,2025.675
15,51.59307150281193,159.63302508225098,1,20.24631065097616,1351.17,1.2,1621.404
15,54.281841884076655,161.46922635349225,1,20.819727779725252,1380.103,1.3,1794.1339
15,52.489222622738005,159.2364215224892,1,20.70071386315922,1359.098,1.5,2038.647
14,48.044241003311946,161.283272024783,0,18.46982096543533,1435.422,1.7,2440.2174
16,52.0369699849017,159.50679050048174,1,20.45284124888212,1350.516,1.9,2565.9804
14,51.33670094282147,160.2802751709248,0,19.98332710624997,1475.514,1.9,2803.4765999999995
16,48.10905829249681,160.5613525470974,0,18.661425701810916,1419.101,1.7,2412.4717
14,48.17826199857671,159.6230934117601,1,18.908613428409065,1323.071,1.7,2249.2207
14,52.26854080165262,161.067174939084,0,20.147737929573932,1492.215,1.9,2835.2085
16,53.58220037793752,160.15011711082286,1,20.89132681215313,1366.444,1.2,1639.7328
14,48.63234810083935,161.15744238677678,1,18.72511554306108,1330.038,1.5,1995.057
16,48.08554384371518,159.39557746082872,1,18.926137780340717,1312.394,1.7,2231.0698
17,54.22191145725576,158.90886836422095,0,21.472299374202212,1487.785,1.2,1785.342
14,52.12304472816199,159.55656573711175,0,20.47389240402731,1482.669,1.2,1779.2028
17,51.440907263607855,162.11683156359965,0,19.57277506747261,1465.725,1.2,1758.87
16,52.76993636605941,161.3828663912263,0,20.261505914372982,1487.062,1.9,2825.4178
16,49.37280835510757,161.32902918503328,0,18.969801657276196,1440.253,1.5,2160.3795
17,52.74414214437366,159.10347133605265,0,20.836027535127503,1468.512,1.5,2202.768
17,49.011253557003606,159.1301248037926,1,19.354903207762387,1316.129,1.7,2237.4193
16,53.01475183732365,159.67273606769038,0,20.793863963115506,1481.866,1.5,2222.799
15,53.16172756849678,161.58538747583978,0,20.360803731168662,1500.243,1.7,2550.4131
17,48.65032722923464,161.5882902201761,1,18.632279673821632,1316.843,1.7,2238.6331
17,53.46398962898581,162.17250781593287,0,20.32857323181284,1493.719,1.9,2838.0661
17,53.87028351357039,160.84333112515165,0,20.82299253121422,1492.64,1.2,1791.168
14,52.60499298036559,159.73167056176527,1,20.617922338478227,1365.752,1.5,2048.628
16,54.0789072219458,161.27797328745086,0,20.79111558345133,1504.471,1.2,1805.3652
15,51.054639841510514,162.5102559070506,0,19.33186120732482,1476.0,1.5,2214.0
16,53.97411713282964,159.8045771509619,1,21.135236827907143,1369.619,1.2,1643.5428
15,54.2102634047195,160.89813746038504,1,20.940135323483613,1378.445,1.9,2619.0455
15,54.34593795140366,159.96745770930605,1,21.2375201031402,1378.166,1.3,1791.6158
16,48.64023401856318,162.16594900536123,1,18.49593625148899,1322.428,1.9,2512.6132
16,49.0000763927218,159.24863283500522,1,19.321699878373103,1320.923,1.5,1981.3845
14,52.35310082713568,161.02404802371052,0,20.19114413812313,1493.158,1.5,2239.737
14,51.73153355639717,159.85517831194232,1,20.244261311151327,1357.577,1.9,2579.3963
14,51.1239219363048,159.32161081269206,1,20.1407104386032,1350.836,1.3,1756.0868
15,48.48443736424056,159.0748212615552,1,19.16017504238723,1320.378,1.7,2244.6426
16,47.89403637689247,159.11212034564184,1,18.917986588797056,1310.073,1.2,1572.0876
15,54.359336001718496,159.0096880762456,1,21.499431287293916,1376.666,1.9,2615.6654
16,51.304229759212674,161.63426948981407,0,19.6375038108604,1468.239,1.2,1761.8868
16,54.00616451290074,162.19845993240176,0,20.528153309047276,1508.077,1.3,1960.5001
15,48.4273210583133,160.53381541002372,1,18.791324386633143,1322.31,1.5,1983.465
17,48.58702321626535,161.01206511823224,1,18.74146134237101,1315.256,1.2,1578.3072
17,51.12716073672416,159.60610688307148,1,20.07024466508093,1337.251,1.2,1604.7012
15,52.90098109512719,161.96848665598046,0,20.16520668374927,1498.586,1.5,2247.879
15,50.179941034452845,162.5514416866903,1,18.991028929043004,1342.565,1.5,2013.8475
17,52.66245211105786,159.69950340240445,0,20.648758543145124,1470.373,1.5,2205.5595000000003
15,50.92148620025841,161.9497745992507,0,19.415133214004683,1471.373,1.5,2207.0595000000003
15,48.28161580257114,162.31158741404826,0,18.32663563765856,1437.016,1.7,2442.9272
15,53.1653985982597,160.7332506724967,1,20.578684947394656,1368.134,1.9,2599.4546
15,53.44926535241317,159.77943168187358,1,20.93630305522761,1369.238,1.2,1643.0856
15,48.54568949510824,160.58305456215498,1,18.8257048015958,1323.53,1.2,1588.236
16,53.71113435138366,159.28140654016192,0,21.170648442611533,1489.45,1.2,1787.34
16,52.60748502182366,159.61682322558303,1,20.648581119097997,1356.18,1.2,1627.416
16,50.31573517896468,161.07833334110623,0,19.39231102282625,1451.917,1.5,2177.8755
15,53.07896435905613,162.5571530821178,0,20.08677760270468,1503.968,1.7,2556.7456
16,52.77360878394697,159.03304182423173,1,20.866137347867973,1356.783,1.5,2035.1745
17,49.67857054980792,159.16159926513285,1,19.61067319326037,1322.589,1.5,1983.8835
15,51.49798455369328,159.40281763788377,0,20.267409620799,1466.536,1.5,2199.804
16,51.25430196743884,160.66957542660433,0,19.854686365939507,1462.732,1.5,2194.098
17,53.42216491546205,162.0942660040994,0,20.33228456321625,1492.755,1.9,2836.2345
16,52.80960079974535,162.55676575416436,0,19.984937054342595,1493.475,1.9,2837.6024999999995
15,52.236841049822,159.39930228843065,1,20.55909879495464,1356.952,1.9,2578.2088
14,53.76865666316632,158.95995951940557,0,21.279121746261257,1502.23,1.3,1952.899
16,52.8286733343513,162.0131138643545,0,20.12655137700517,1491.018,1.5,2236.527
15,49.26062752328162,158.9317231408942,0,19.5019822064362,1433.529,1.7,2436.9993
16,53.22791367736242,160.39471487377259,1,20.689944999781783,1363.459,1.9,2590.5721
16,51.70097141406011,159.7256862034783,1,20.265119916549654,1347.663,1.2,1617.1956
15,51.54623836692924,160.88889357639272,1,19.91337386884091,1352.855,1.5,2029.2825
16,48.862278168058864,160.75982664507322,1,18.90682713084801,1322.17,1.5,1983.255
16,51.52659901026021,161.73378900167455,1,19.69835481530304,1349.403,1.2,1619.2836
15,51.36628051963583,161.89176573186222,1,19.59876021274393,1352.832,1.2,1623.3984
16,53.79502411001763,161.3173944281232,0,20.67186732759264,1500.779,1.2,1800.9348
15,51.09587562638844,159.6667971772737,0,20.042718121866457,1462.347,1.5,2193.5205
14,49.844878080823904,161.9229277933289,1,19.01095099247976,1342.98,1.2,1611.576
16,50.67509581097513,160.91228133561225,0,19.571143184307363,1456.01,1.5,2184.015
14,47.67242431540708,160.10435567166283,0,18.597773048087102,1424.434,1.7,2421.5378
15,52.37785287875777,159.77858586332036,1,20.516843480666523,1358.951,1.5,2038.4265
16,54.312655194992686,160.38319039159475,0,21.1146233178909,1503.199,1.2,1803.8388
15,53.81376405529982,159.71404531063237,0,21.096341672220905,1499.819,1.5,2249.7285
15,52.58730832991815,162.05485285559155,0,20.024277742464967,1494.72,1.9,2839.968
15,47.71224526349014,162.21864330745476,0,18.131274142099763,1428.751,1.2,1714.5012
16,53.11554153350866,160.13246664938214,0,20.71394537649552,1485.545,1.5,2228.3175
15,52.97017654199997,160.2288708227888,1,20.63240604753517,1365.403,1.3,1775.0239
17,50.93066968878605,160.1642420463813,1,19.85401113372601,1336.314,1.2,1603.5768
15,50.5926880932215,160.55130195049193,0,19.62727879963905,1459.876,1.9,2773.7644
17,52.84380887594546,160.09098239593783,1,20.618656989919625,1354.555,1.2,1625.466
14,53.766789842082346,162.15925059026034,0,20.447049593812885,1518.201,1.3,1973.6613
14,54.16767131230736,162.02220767773804,1,20.6343633885018,1384.647,1.7,2353.8999
16,51.47077871103878,160.19008779678785,0,20.05808465881245,1463.3,1.2,1755.9599999999998
16,52.17422801660776,161.4873890297819,1,20.00685415449932,1355.201,1.2,1626.2412
16,51.38436954231536,159.94025275816654,0,20.08701835076799,1460.867,1.2,1753.0404
16,51.85064957731213,161.63812196790659,1,19.8457085839754,1352.351,1.2,1622.8212
15,51.496906687994965,158.8364384276942,0,20.41177920631648,1463.69,1.2,1756.428
16,51.46333984586418,161.4056839110627,1,19.754239676507375,1348.238,1.5,2022.357
15,51.91289311799946,160.3914739398552,0,20.17960569917532,1477.164,1.2,1772.5968
16,53.02259230266122,159.63423234305554,1,20.80697285203141,1360.195,1.2,1632.234
17,47.65840148269832,158.92748900735396,1,18.86867603745793,1302.797,1.2,1563.3564
15,49.49391968285615,161.2669469457136,0,19.03097860533821,1448.401,1.9,2751.9619
16,49.42084159354447,161.24626648371327,1,19.007753942777263,1328.359,1.5,1992.5385
15,48.86273376907609,162.1120683934571,1,18.59289716184205,1329.173,1.2,1595.0076
15,51.18491955533113,162.42093265468006,1,19.402514877820533,1351.991,1.2,1622.3891999999998
14,52.045077576500255,158.8716795081791,0,20.61990626976629,1478.176,1.2,1773.8112
15,52.09512103872186,159.50908037264267,1,20.47510931305375,1355.779,1.5,2033.6685
16,50.20881453753142,161.5613414646393,0,19.235570282649835,1452.867,1.5,2179.3005
15,48.44197773097227,161.5847737349539,0,18.553292728374156,1435.579,1.7,2440.4843
16,52.37670106216056,159.43648474038798,1,20.6045303590703,1353.658,1.9,2571.9502
14,51.59277040075003,159.0573269281811,0,20.39301740565264,1472.908,1.5,2209.362
14,54.33745770856096,161.4739158382176,0,20.83984865075921,1522.593,1.3,1979.3709
14,52.96045234278422,160.81959035857784,0,20.477351386147188,1500.456,1.7,2550.7752
14,54.3768138441896,159.02438532966121,0,21.50236876658591,1510.884,1.2,1813.0608
15,52.69298661352143,160.46175391121136,0,20.464905570911075,1488.203,1.9,2827.5857
16,53.52679311843997,161.61326511686818,1,20.49355094893,1368.4,1.3,1778.92
14,48.66471946149965,160.25311478524404,0,18.94965314851149,1438.772,1.5,2158.158
15,53.95491495570756,162.015304155135,0,20.555068643648134,1513.259,1.9,2875.1921
17,50.93502094148456,161.2078556480037,1,19.599459136393392,1338.13,1.2,1605.756
17,48.10587277466827,160.42353535722512,0,18.69226513382833,1411.568,1.7,2399.6656
14,53.753535677205065,159.4757269507796,0,21.135759305597936,1504.602,1.2,1805.5224
16,52.04848492225282,160.23180920182384,1,20.272654521284416,1351.86,1.9,2568.534
16,51.39472930507832,158.8423716673923,1,20.36975742714087,1343.221,1.2,1611.8652
16,48.2090053942728,159.89911813985137,1,18.85541234966089,1314.435,1.7,2234.5395
16,52.84503310978408,161.27098677510813,1,20.318502080492134,1361.273,1.5,2041.9095
15,53.650740068114494,160.5407973570017,1,20.81636459004757,1372.466,1.3,1784.2058
15,51.24332253461598,159.55840013421826,0,20.127875377388172,1463.826,1.2,1756.5912
16,52.1511143624447,160.54037520423893,0,20.2346196583297,1474.372,1.9,2801.3068
16,51.55815480893179,159.10916082178557,1,20.36605891871732,1345.244,1.2,1614.2928
16,52.1298634380775,161.90956628739934,1,19.885731370111763,1355.493,1.9,2575.4367
15,53.08538519245976,161.91515682284617,1,20.248831356743448,1369.375,1.2,1643.25
16,50.0220973124182,162.40503869911066,1,18.965438920515474,1336.101,1.5,2004.1515
15,52.48281737226624,161.58537508221468,0,20.10078597090492,1490.941,1.9,2832.7879
16,51.58054312756475,160.5387980178842,0,20.01363139359983,1466.547,1.5,2199.8205
16,53.24720871291043,161.91200058509708,1,20.311349000623498,1366.224,1.2,1639.4688
15,54.08015965464727,159.2508027084485,1,21.324296127377707,1374.396,1.3,1786.7148
16,53.32371154546876,161.41016085758235,0,20.46720925612939,1494.786,1.2,1793.7432
15,48.2477692897045,158.89053878888515,1,19.110901027220173,1317.793,1.5,1976.6895
16,47.9321768135069,162.34814091884394,1,18.185804292399705,1315.941,1.9,2500.2879
14,49.73139619684753,159.13328219291193,1,19.638513488767877,1337.148,1.5,2005.722
15,51.56133390457364,159.1101172382995,1,20.367069841183067,1349.976,1.9,2564.9544
16,53.17898596118757,161.93582318331926,0,20.27935720984608,1495.431,1.2,1794.5172
16,48.22693029750664,161.16050142658818,1,18.568310915329334,1316.751,1.7,2238.4767
15,51.71843120878482,160.91955435693623,0,19.97228250447355,1477.14,1.5,2215.71
14,49.77991421860179,158.94483630016532,0,19.7043129780316,1447.509,1.5,2171.2635
17,51.62647871255963,161.77226459436892,0,19.72715123241244,1466.544,1.5,2199.8160000000003
17,50.39618548242058,162.0379671968178,0,19.193938248204848,1451.018,1.5,2176.527
16,51.06418600653467,161.05282084161644,1,19.687009080076947,1343.806,1.5,2015.709
17,49.86584363275983,159.1614062875171,0,19.684647193195296,1429.369,1.7,2429.9273
17,52.00422559145709,161.35437033896412,0,19.974557529810088,1469.63,1.2,1763.556
15,54.21335396820564,161.83072083121988,1,20.700666994622008,1380.06,1.3,1794.078
14,50.750540229301855,162.5219829613919,1,19.21394062884679,1352.693,1.5,2029.0395
16,53.69035247292069,161.7093815437184,0,20.531743155430483,1501.305,1.9,2852.4795
16,47.92928394994024,161.06372317972938,1,18.475894452844106,1313.729,1.2,1576.4748
15,49.60314321778004,160.0725736045593,1,19.358662237880583,1332.814,1.5,1999.221
15,54.06336011321073,160.8549086841143,0,20.894616152030643,1508.943,1.2,1810.7316
17,52.821722139805104,159.36691720399415,0,20.79774326945412,1470.892,1.5,2206.338
15,54.38994173079902,161.3764573766206,1,20.88518077924932,1380.983,1.3,1795.2779
16,48.4971958831922,159.81862606316636,0,18.987240124030127,1420.705,1.7,2415.1985
